customer_id,segment_true,expected_frequency,monetary_mean,country,customer_type
C03077,potential,4.535795577051891,284.20420795742507,LY,Leisure
C03078,potential,3.490332626028732,331.9835503092554,BA,Leisure
C03079,potential,5.937948161289615,191.79345360782304,SV,Business
C03080,potential,3.4021214347673436,224.0548698724811,MU,Leisure
C03081,potential,4.338941306317116,273.8721147944126,SL,Leisure
C03082,potential,5.815743629311323,223.1304635051271,LB,Corporate
C03083,potential,4.956786071922462,212.56629837415954,MC,Business
C03084,potential,4.230620349425346,110.58362312957584,NI,Leisure
C03085,potential,3.9941429757083715,176.03881362136627,NE,Group
C03086,potential,4.308884732645815,160.54897300328554,CZ,Business
C03087,potential,6.099433608727823,132.42656449750672,KG,Leisure
C03088,potential,5.027720464308778,271.84747817142863,MT,Leisure
C03089,potential,6.242882691780699,111.18785848155954,ER,Leisure
C03090,potential,4.1205364751015185,136.50422639802707,TW,Leisure
C03091,potential,4.239061256571613,230.47111548186956,SO,Leisure
C03092,potential,4.524402054447256,279.8675578283453,PY,Leisure
C03093,potential,4.161134709259041,235.29701396425608,GY,Business
C03094,potential,3.3191564945360015,204.49238589663176,GR,Corporate
C03095,potential,5.8860471193736945,122.03164237513944,KG,Group
C03096,potential,5.929203082432724,252.7366314256633,KN,Group
C03097,potential,4.616439390971829,155.3752627134632,CV,Leisure
C03098,potential,5.195367022373896,234.58159300247803,PL,Leisure
C03099,potential,6.794819672956724,325.56140577405785,BG,Corporate
C03100,potential,6.205667243634508,335.8570268163213,TJ,Business
C03101,potential,4.060493045782958,223.76398641364622,NG,Group
C03102,potential,5.02066284609093,287.00868483539716,NI,Business
C03103,potential,4.00965525190624,282.9440237594181,TH,Business
C03104,potential,4.405423738619707,166.21656445339286,SM,Leisure
C03105,potential,5.833296196311881,191.96179528570025,CR,Leisure
C03106,potential,3.3997275082176386,301.25442330865695,MW,Leisure
C03107,potential,5.59413663613337,281.3474004154582,HN,Business
C03108,potential,6.5386999398134,254.05606290173824,IE,Leisure
C03109,potential,3.729340734312878,335.57523447530167,GA,Group
C03110,potential,3.8320982509329955,184.42769368105613,LS,Group
C03111,potential,5.782710652861356,291.4460731789311,KH,Leisure
C03112,potential,5.865905050568667,196.62343071597843,BR,Business
C03113,potential,5.53070813936544,344.00348139969856,PG,Leisure
C03114,potential,4.8438783688501585,268.5003427674634,MN,Leisure
C03115,potential,6.373711182836197,290.435676617379,BW,Business
C03116,potential,6.9936849356950965,288.1006134298668,SO,Corporate
C03117,potential,5.604790848381386,314.0712820116905,RS,Business
C03118,potential,4.390951342237262,319.1052359011232,ET,Business
C03119,potential,3.312968394320091,297.02973498630473,BF,Group
C03120,potential,3.6506088727596024,313.5864956956789,IQ,Leisure
C03121,potential,5.080330732866336,307.56254819534627,MT,Leisure
C03122,potential,3.775975824893589,171.2131691526534,GQ,Leisure
C03123,potential,5.1253231706927025,301.3952066103084,UY,Group
C03124,potential,5.3254662288183,295.1963708413691,UY,Business
C03125,potential,3.2002581083731774,318.40845565867505,BB,Business
C03126,potential,3.986753718975989,273.8297374060961,BN,Leisure
C03127,potential,6.505255879662036,174.4949486655674,ET,Business
C03128,potential,4.2026225622429765,244.5187622962079,PS,Leisure
C03129,potential,5.139491023035021,319.1495297087547,TZ,Corporate
C03130,potential,4.063896258616449,215.53511831747517,RS,Leisure
C03131,potential,6.796449827552989,349.6543297910962,SV,Business
C03132,potential,5.907919485383262,194.5077655582988,TJ,Business
C03133,potential,3.0370100897436094,215.14150189056392,GM,Leisure
C03134,potential,3.0902787862937706,271.7318541935756,QA,Leisure
C03135,potential,5.239572406143798,175.22976829135467,GE,Business
C03136,potential,4.628694954395501,158.0683411976252,LT,Leisure
C03137,potential,3.79531412114592,227.10149416115678,KI,Business
C03138,potential,5.68389883794314,288.48442111035604,AL,Business
C03139,potential,4.871209648149357,117.71792516371839,GH,Leisure
C03140,potential,4.057617191718581,231.90611420967696,ET,Leisure
C03141,potential,6.697417384775202,237.27080564218073,SZ,Leisure
C03142,potential,4.606612503057521,337.2699007957042,CL,Group
C03143,potential,4.141621161211367,311.052396444058,AE,Leisure
C03144,potential,6.314668574134376,305.72201707337547,TW,Business
C03145,potential,5.804564525534308,172.66074232663277,QA,Leisure
C03146,potential,4.1853923075223225,281.3920618899871,HN,Business
C03147,potential,3.003623340984361,278.8092133706583,MC,Business
C03148,potential,3.4179295812313386,159.37903014851503,UY,Leisure
C03149,potential,4.903625309892803,111.1425101781577,MA,Corporate
C03150,potential,5.864252213678233,180.79851633108404,GA,Leisure
C03151,potential,4.7941701974738375,256.56120569075824,MY,Business
C03152,potential,3.7557192550598093,314.8586457083877,GY,Leisure
C03153,potential,4.52077999190071,317.81796273752923,TG,Leisure
C03154,potential,4.366847517366754,270.9248864311552,LI,Business
C03155,potential,5.942570640045461,221.75401012905985,JM,Group
C03156,potential,6.818550608025873,331.4471373736421,MU,Corporate
C03157,potential,5.048679823735549,190.0355285347345,PT,Leisure
C03158,potential,5.759584013253443,320.9994442177967,SN,Business
C03159,potential,6.672772633846812,303.79505799247227,CF,Corporate
C03160,potential,6.521007093126748,169.98433242297665,MK,Business
C03161,potential,3.4489642879663545,172.80582964456903,KP,Leisure
C03162,potential,6.21728130438869,324.8125767453912,IL,Leisure
C03163,potential,3.022525250992215,146.57919412963338,ML,Business
C03164,potential,4.45329790227604,225.33774840843648,SG,Business
C03165,potential,4.393911903182621,144.79491865633065,SB,Leisure
C03166,potential,4.85708947729736,223.8294117334772,PT,Leisure
C03167,potential,6.8240788419462675,153.6837812803908,BZ,Leisure
C03168,potential,5.944069473461344,239.21110328364065,WS,Corporate
C03169,potential,4.511873422565136,215.9189514432945,PW,Business
C03170,potential,5.4359964442077136,172.05299211202652,PS,Business
C03171,potential,5.178125171618032,233.07756584497764,LB,Business
C03172,potential,5.792861813977892,255.9430476627132,GA,Business
C03173,potential,4.877739448616175,280.08072911963995,MN,Leisure
C03174,potential,4.58195630473428,180.5846145202359,KW,Leisure
C03175,potential,6.756434793240962,267.93621011937086,NG,Business
C03176,potential,4.842739893928535,322.70603287765687,BD,Business
C03177,potential,6.955502848550173,337.26734841135533,TM,Business
C03178,potential,6.73365328179822,190.78314756486554,GN,Group
C03179,potential,4.673533350853086,210.213778175629,SZ,Leisure
C03180,potential,6.097909677103933,108.44728773706215,CY,Leisure
C03181,potential,3.746931976389484,186.48737946580073,AM,Leisure
C03182,potential,4.876241360884615,183.53410296904335,IL,Business
C03183,potential,3.5825149541018058,108.35949639027442,TG,Leisure
C03184,potential,6.817790779411954,128.91880591202914,TV,Corporate
C03185,potential,5.933446058928374,259.3747007335408,TT,Leisure
C03186,potential,6.306910593585128,126.72996609495534,WS,Leisure
C03187,potential,5.788364553043034,246.7051112683909,NI,Group
C03188,potential,3.289086836045406,272.6752598747915,KE,Leisure
C03189,potential,4.516643455919773,185.06874555850771,DE,Leisure
C03190,potential,6.563981498577059,224.0439815252788,FJ,Group
C03191,potential,4.60862552737587,125.59861569829414,LS,Business
C03192,potential,3.2053374852947103,195.03753548941748,GT,Leisure
C03193,potential,5.871748094490278,285.7053753962165,MU,Business
C03194,potential,3.88449305155606,168.56546253972493,TN,Leisure
C03195,potential,3.578060895627801,133.4853048500001,HN,Corporate
C03196,potential,6.216811629191124,145.16372552279256,SB,Leisure
C03197,potential,4.422487997030262,297.7510185163518,SY,Leisure
C03198,potential,3.511398947973868,284.74801578906096,TD,Leisure
C03199,potential,4.051696990528589,193.87465550518004,LA,Leisure
C03200,potential,4.372462065668038,160.47644314793945,LU,Leisure
C03201,potential,3.076691642999593,293.12446152407847,IE,Business
C03202,potential,3.175618454522549,263.42467322626976,RW,Group
C03203,potential,6.255316526371373,223.37729566514997,RS,Business
C03204,potential,5.948910708999307,274.92826928858426,BA,Business
C03205,potential,6.6136310234511715,126.09286452070725,SZ,Corporate
C03206,potential,6.440991243909858,271.9746613697688,RW,Corporate
C03207,potential,5.889244673294831,147.6142492575115,PK,Leisure
C03208,potential,3.2860120973265414,197.41435557202885,DO,Group
C03209,potential,4.5457734037232695,182.57354386703352,ES,Leisure
C03210,potential,6.48881811599558,111.8957981365281,MH,Leisure
C03211,potential,3.632962967261051,273.83856268296745,DO,Business
C03212,potential,5.659231034320978,171.54521769947684,CU,Business
C03213,potential,6.7454102312999416,104.63114418648897,WS,Leisure
C03214,potential,3.086507969847175,220.89826202608225,ST,Leisure
C03215,potential,4.2866498855789885,133.04044438125592,RW,Leisure
C03216,potential,5.689051759730264,295.59895216111477,ER,Leisure
C03217,potential,5.359337577759023,150.15409278116317,SR,Leisure
C03218,potential,3.6475824402094337,162.32383750115284,BA,Business
C03219,potential,5.07779514556495,240.67218894768234,BH,Corporate
C03220,potential,3.782282588406092,260.41892754037394,SL,Group
C03221,potential,5.24096585513221,163.75091312526894,AU,Leisure
C03222,potential,3.1570122122839996,176.36105663712044,BO,Group
C03223,potential,3.1900710288284415,154.82382062620766,SV,Group
C03224,potential,6.130606251291507,213.82960251548212,BE,Leisure
C03225,potential,4.5518086746195685,139.97831125603187,AF,Leisure
C03226,potential,5.319871280812571,337.0133204632226,NG,Business
C03227,potential,5.029576375379842,182.2299445526811,CU,Leisure
C03228,potential,3.0959017895061267,178.25633867539534,ZM,Group
C03229,potential,5.21576693541855,212.64562320402933,HT,Leisure
C03230,potential,4.192170091165424,195.77535839764613,BJ,Group
C03231,potential,6.8688528272330736,209.6638453375936,KN,Leisure
C03232,potential,6.386203103279451,206.7263301590759,CZ,Leisure
C03233,potential,3.9237666583949777,285.87563394476877,AG,Leisure
C03234,potential,6.236138200961367,295.18318250716743,GM,Business
C03235,potential,5.862542202231049,300.0136019878429,SD,Leisure
C03236,potential,3.690436451609098,100.65803889489705,PH,Leisure
C03237,potential,4.409730926155366,238.72745845635222,MR,Business
C03238,potential,6.438662190665901,164.43880390702742,BH,Business
C03239,potential,4.922856225937424,224.71275593606856,VN,Business
C03240,potential,4.087442906903663,142.42630978881124,DZ,Group
C03241,potential,6.080356125016328,215.58212436482066,TL,Group
C03242,potential,5.9437415677497825,134.56888191945214,VE,Corporate
C03243,potential,6.2841277883857245,151.1208652989559,RO,Business
C03244,potential,3.502644582318331,134.5946406354796,KM,Group
C03245,potential,4.878617027806494,295.73354318496683,RU,Group
C03246,potential,5.418450854020886,271.5916516446699,AM,Business
C03247,potential,4.247110587220088,259.45554481485254,AF,Business
C03248,potential,3.1319077747303736,312.9719956175958,SN,Leisure
C03249,potential,4.061478932481376,271.99071002967725,TG,Group
C03250,potential,4.227177132440405,109.00934437479687,NG,Corporate
C03251,potential,4.380719353182522,126.6204408211766,AL,Leisure
C03252,potential,6.073871182656536,155.41182865438978,AM,Leisure
C03253,potential,3.9708599471943327,347.91826320791955,SM,Business
C03254,potential,5.302080867864496,331.31616041424104,WS,Business
C03255,potential,6.8834167914708,336.8693085989062,IS,Corporate
C03256,potential,3.858226085320009,258.5137640027458,SO,Group
C03257,potential,6.944111712785719,145.1059555203426,JO,Group
C03258,potential,4.355204679708452,143.9066163920006,AM,Leisure
C03259,potential,6.175343648594465,216.21245092601305,SC,Leisure
C03260,potential,6.980637640800484,199.77732488935652,MC,Leisure
C03261,potential,4.460976806461487,198.19641158217624,GQ,Leisure
C03262,potential,6.7515479043795334,235.58973762308034,NR,Group
C03263,potential,3.3568262352678553,152.78950935798173,EE,Leisure
C03264,potential,3.080046894515099,163.21374469063971,CD,Leisure
C03265,potential,3.059844793025203,166.13657155651043,BY,Leisure
C03266,potential,5.292596991924983,331.4379232638264,SL,Leisure
C03267,potential,4.6589432101199755,332.58779428326693,CZ,Group
C03268,potential,3.8000356844509904,132.71059033720493,GY,Leisure
C03269,potential,5.239532662307935,297.4184034481889,FI,Group
C03270,potential,5.50084613543006,346.59554290722303,VN,Leisure
C03271,potential,3.4524230260068793,307.06839120399707,SL,Leisure
C03272,potential,6.109208592575673,339.27677400001284,ID,Leisure
C03273,potential,5.384120643799204,215.09654391876015,MH,Leisure
C03274,potential,4.412019003887345,259.0931764273977,IQ,Group
C03275,potential,5.714068277937658,149.60252529839067,MY,Leisure
C03276,potential,6.166560288732252,218.92601954726405,BR,Leisure
C03277,potential,6.084544192683289,265.3163265662729,MR,Leisure
C03278,potential,6.581650844776876,140.64176716586965,NA,Corporate
C03279,potential,3.475410313904949,103.73749277605972,PK,Corporate
C03280,potential,3.9798140334638243,282.42490686168026,TM,Group
C03281,potential,6.435945564128467,347.8985589160417,HN,Leisure
C03282,potential,5.8409733677090365,128.84996457020705,MC,Leisure
C03283,potential,6.391886773250361,191.91451151477708,GR,Leisure
C03284,potential,5.015093774898537,261.4878827780112,KG,Corporate
C03285,potential,3.2229421060056085,243.49037937540743,LA,Corporate
C03286,potential,4.92553084699371,119.63179648539321,BR,Leisure
C03287,potential,4.328295563295281,138.73544633448398,TD,Group
C03288,potential,5.086398051964487,333.31910309476666,CF,Group
C03289,potential,5.771887175094669,101.25637584132798,PS,Leisure
C03290,potential,3.789945126608129,327.69947776221693,AU,Business
C03291,potential,4.144240206637142,229.2091919336248,BW,Leisure
C03292,potential,3.8394587091164847,249.77483127568811,NA,Business
C03293,potential,3.232671034883699,193.06132379651785,MU,Group
C03294,potential,5.219227033095792,205.7191171166947,MT,Leisure
C03295,potential,4.461805938613095,334.0365838580282,TG,Business
C03296,potential,5.693565916119341,322.82066620693763,PY,Group
C03297,potential,3.736164139285787,173.9815872450721,BG,Group
C03298,potential,3.337082236723062,302.965424958146,DZ,Group
C03299,potential,5.91842659694137,125.06034256689784,AG,Group
C03300,potential,5.71927250087988,307.7306227054627,ME,Business
C03301,potential,3.092442673871169,193.25177496964017,DO,Business
C03302,potential,5.233537910280887,329.33722537668723,BS,Leisure
C03303,potential,6.3798015090904165,100.06021862946662,SB,Business
C03304,potential,3.1216941586163425,182.03679512876715,NZ,Corporate
C03305,potential,3.387808494395951,251.6024441859501,KH,Leisure
C03306,potential,6.753872849463249,130.62978563427345,LS,Business
C03307,potential,3.118167874445973,208.48381240784346,TM,Leisure
C03308,potential,6.479623735561283,251.23520329943875,BY,Leisure
C03309,potential,5.127642787525209,122.96258430730025,SM,Leisure
C03310,potential,6.998020758834066,308.80732271150373,BB,Corporate
C03311,potential,6.292905436985998,125.76042335774568,GT,Business
C03312,potential,3.0124866054256385,175.87753121952787,GH,Business
C03313,potential,4.8911733812063325,269.2818721434755,MD,Corporate
C03314,potential,5.996868660363592,334.6463989446263,TN,Business
C03315,potential,3.0487193416661658,265.33452845905316,PY,Leisure
C03316,potential,4.0140040644230925,182.72177192344856,IR,Leisure
C03317,potential,5.045745625206349,210.03711180603312,BD,Leisure
C03318,potential,5.690854446001745,196.78262724278707,BO,Leisure
C03319,potential,3.664802147234982,187.36852988315638,LA,Group
C03320,potential,6.026819640445878,266.72634667105257,IT,Business
C03321,potential,5.35234498341879,242.67241539421198,ST,Leisure
C03322,potential,5.199915945535457,222.947658155917,TM,Leisure
C03323,potential,5.862023818484515,127.40704860085994,KM,Group
C03324,potential,3.543544600510377,116.65699960259367,AU,Corporate
C03325,potential,6.827967075481766,115.10913623514101,EE,Leisure
C03326,potential,3.744979753199099,221.3362242836045,KW,Group
C03327,potential,6.802447098971561,258.5631633628843,AM,Leisure
C03328,potential,5.4133022625783935,178.00032652711258,GE,Corporate
C03329,potential,6.481601852423347,239.55793756991525,TZ,Leisure
C03330,potential,4.173558702331913,108.35449867626487,CV,Group
C03331,potential,4.801532852156032,181.2832321000661,GB,Leisure
C03332,potential,6.2749519618186085,131.1535519268803,LC,Corporate
C03333,potential,6.590035340433416,336.67697875847205,MY,Leisure
C03334,potential,3.8685616161506875,193.4102046166746,BO,Leisure
C03335,potential,3.70461565001144,251.816667525372,KG,Leisure
C03336,potential,6.462803969296015,108.02739512051457,DK,Leisure
C03337,potential,6.051795514046244,289.87164229707673,TM,Corporate
C03338,potential,5.916134971317977,331.9525154119241,GY,Leisure
C03339,potential,5.012837667006172,103.51991582072267,TN,Business
C03340,potential,3.9605064818060796,125.20179928477131,MW,Leisure
C03341,potential,3.7081731781135896,107.13000620966206,GD,Corporate
C03342,potential,3.032892525555566,284.0205360842714,SR,Business
C03343,potential,6.6489184879984,323.1989848974714,LS,Leisure
C03344,potential,5.688936599202421,101.33478549242214,MV,Corporate
C03345,potential,6.5113304143032575,323.77655643252297,TW,Leisure
C03346,potential,4.379147714618146,323.4121622726202,SZ,Leisure
C03347,potential,5.250846173368812,124.9327430859706,CU,Corporate
C03348,potential,3.5630818310848533,156.22420143260183,FM,Leisure
C03349,potential,6.056372000851926,254.83782648407472,RS,Business
C03350,potential,3.0037721701099613,289.2876450768598,BR,Corporate
C03351,potential,6.239652481224361,215.05165453915384,SC,Corporate
C03352,potential,4.6393906924734,231.23352106086688,CH,Leisure
C03353,potential,4.790495490662099,293.79769232347644,LY,Leisure
C03354,potential,4.266868488100864,164.53954191461958,BF,Business
C03355,potential,5.332780647532184,157.49035385025854,BZ,Business
C03356,potential,5.615319855310711,270.3023144553872,NZ,Group
C03357,potential,5.014307585354366,323.5136513009717,HT,Corporate
C03358,potential,6.229483759169957,258.8983705020468,BO,Leisure
C03359,potential,6.931779686480885,168.53404179798457,LV,Business
C03360,potential,4.768616455146331,114.21014267809711,UY,Corporate
C03361,potential,5.353734225665699,239.2380229160438,VE,Leisure
C03362,potential,4.988094591108826,108.01587927363539,UG,Leisure
C03363,potential,5.864695507825722,204.18726515601327,MY,Group
C03364,potential,3.9080051973536825,155.319147766546,LR,Business
C03365,potential,4.487979039156647,311.75300884727085,AT,Group
C03366,potential,4.531296831854015,247.27968399505914,ZW,Group
C03367,potential,3.964827098512092,142.03527147368678,IR,Corporate
C03368,potential,5.4702292528384735,345.35393045841596,PG,Leisure
C03369,potential,5.812126799896526,155.65090913530943,RW,Leisure
C03370,potential,5.047608485078496,179.9045313770178,GT,Business
C03371,potential,4.051522807957304,108.93709861646616,MK,Group
C03372,potential,4.968466628343446,123.5607666011314,TG,Business
C03373,potential,3.410138152450576,253.1482020689691,MT,Business
C03374,potential,6.017129332140865,105.12772983009779,NR,Business
C03375,potential,6.562666703567629,279.6328295305615,ER,Business
C03376,potential,6.284504417940719,223.25878038505118,KZ,Group
C03377,potential,5.402959097801574,270.45825800821467,TV,Corporate
C03378,potential,3.9293421836960727,255.9863936903471,HR,Leisure
C03379,potential,3.1578078116907657,103.61766037571626,MU,Business
C03380,potential,5.5963669621541925,241.79077197834806,BS,Leisure
C03381,potential,3.1274270501130403,217.32574909000175,VN,Corporate
C03382,potential,4.590367477242586,256.23061744711407,KE,Group
C03383,potential,6.13570111656755,229.82002059881785,HU,Corporate
C03384,potential,4.565512373454988,322.1733036961996,LC,Business
C03385,potential,4.120865627962284,113.28015604975027,BN,Group
C03386,potential,4.668220944930822,157.27915347784977,BS,Business
C03387,potential,6.605599764916933,308.47915011525924,IQ,Leisure
C03388,potential,5.464443201662885,218.58139263757275,DE,Leisure
C03389,potential,6.661907524873326,131.4031758800755,MU,Leisure
C03390,potential,4.378247631951501,224.5376800627871,LC,Leisure
C03391,potential,5.075558126604326,134.97974430674853,ZW,Leisure
C03392,potential,3.9696752555488435,146.08283724704782,DE,Business
C03393,potential,6.050610235024564,206.86048021414,SZ,Leisure
C03394,potential,5.910373373218974,269.8291663283884,MW,Leisure
C03395,potential,4.551594115806919,193.98997741016592,LB,Leisure
C03396,potential,4.979177419767494,312.2830619971277,ML,Corporate
C03397,potential,3.682241512026074,134.05841288643143,CD,Leisure
C03398,potential,4.204902992249117,104.64267969127471,BW,Corporate
C03399,potential,3.907603068975233,332.32016292145227,AF,Group
C03400,potential,6.050613959645937,150.3653739482901,KP,Business
C03401,potential,5.085071015296263,143.02496316246555,PA,Leisure
C03402,potential,4.285849911791217,139.90748331319102,ML,Business
C03403,potential,6.154207368033026,141.7989636368171,PS,Business
C03404,potential,5.517419770515754,343.99577984811253,IR,Leisure
C03405,potential,3.474622812785009,242.5968313418827,CA,Corporate
C03406,potential,6.136247119313915,255.628967103179,CO,Leisure
C03407,potential,5.16752069310488,122.81121032606384,BT,Leisure
C03408,potential,5.900384075590603,341.25790572747974,ER,Leisure
C03409,potential,3.0738256761720906,236.40211610678764,NR,Group
C03410,potential,6.161629903531952,148.43473325620266,PE,Leisure
C03411,potential,5.050363701069186,182.65020249250045,TH,Corporate
C03412,potential,4.8950406149548815,299.89466102550074,TH,Leisure
C03413,potential,6.092360566468448,183.16824663258097,SG,Group
C03414,potential,4.098289262204086,236.5247020008227,NE,Business
C03415,potential,4.902106086504773,179.54380237717578,CA,Leisure
C03416,potential,6.86794007211215,140.01852637168264,AR,Group
C03417,potential,6.93665983793286,104.97537093501946,BT,Leisure
C03418,potential,4.0116472222251485,110.12195608207611,MH,Leisure
C03419,potential,6.7408712406835,102.94127359174942,TG,Leisure
C03420,potential,5.005585914381298,318.3460410927619,BW,Business
C03421,potential,5.726104119546601,270.02742460831934,UG,Leisure
C03422,potential,6.769337979740148,305.7718822517201,US,Business
C03423,potential,4.884331402818052,199.48826405033338,LR,Leisure
C03424,potential,4.805346900616389,196.04854623149436,MV,Leisure
C03425,potential,6.91704746243457,122.15824368739518,AL,Corporate
C03426,potential,4.920946853884107,255.93556137488528,JP,Group
C03427,potential,4.441852116597023,207.6054770219917,NG,Leisure
C03428,potential,4.498924090143039,331.38233041172373,MW,Group
C03429,potential,3.4359999594519044,127.03083811927401,BS,Leisure
C03430,potential,3.394629506931236,254.7732738177799,RS,Business
C03431,potential,5.089493055867204,101.80498675092944,TJ,Leisure
C03432,potential,5.708762894690622,221.0097350569621,HN,Corporate
C03433,potential,6.496415184264843,189.7676947607878,TO,Business
C03434,potential,6.382505200460075,327.80857757866784,SK,Group
C03435,potential,3.5117997636790594,349.478783603072,DO,Leisure
C03436,potential,5.89681965123348,327.0087190839304,LA,Business
C03437,potential,6.633034218708264,177.37039479871675,MU,Corporate
C03438,potential,4.125040081521899,338.3589561894588,DO,Business
C03439,potential,5.837088046679252,233.0277834592509,CU,Leisure
C03440,potential,3.89397725702336,276.398947444123,IQ,Business
C03441,potential,5.211367183939073,163.3113407600627,KI,Corporate
C03442,potential,3.1145247753426113,149.93207002780915,IQ,Business
C03443,potential,4.656271303071266,158.18256046751338,SA,Leisure
C03444,potential,6.489862093034156,278.0158553522927,CY,Leisure
C03445,potential,3.3560127119307186,273.49802709731887,BI,Business
C03446,potential,6.145469543846792,162.51418962753831,DM,Leisure
C03447,potential,4.401880809271711,314.7034786687142,NZ,Business
C03448,potential,5.262579529539154,135.51540236076556,IS,Group
C03449,potential,6.620312511177925,208.65191346681337,NL,Leisure
C03450,potential,6.7096913459310485,230.24784716233927,KG,Leisure
C03451,potential,5.313316410817217,272.30743409073796,RO,Business
C03452,potential,6.284442110966064,208.8762568633148,BO,Business
C03453,potential,6.144730676792852,194.23749292156802,ML,Business
C03454,potential,5.535116158173002,320.03283835841046,ID,Corporate
C03455,potential,6.830653899235893,316.926364941672,HU,Business
C03456,potential,4.520964665653561,304.6356449763758,WS,Leisure
C03457,potential,5.4061940255188246,251.579236843633,YE,Leisure
C03458,potential,6.6178957091251505,225.8070863465294,SA,Leisure
C03459,potential,6.9900549826475835,223.37509101815417,UG,Business
C03460,potential,5.052277691453752,303.5041838799825,VE,Group
C03461,potential,6.154327060433884,277.00594599947794,FJ,Leisure
C03462,potential,6.448336343360926,323.36086634406627,PK,Business
C03463,potential,3.5218225462055757,343.901242147278,CD,Corporate
C03464,potential,6.572944588839787,321.5940961560988,CR,Leisure
C03465,potential,5.585606946663199,236.34071303341042,KI,Business
C03466,potential,5.982012341411091,226.33300833397007,AF,Leisure
C03467,potential,5.010559219902142,222.95283058061398,MY,Business
C03468,potential,4.114854860564596,139.71317298598893,LT,Business
C03469,potential,6.891909521681219,138.27836144304962,VN,Leisure
C03470,potential,5.36235863095434,252.54464405916048,MU,Business
C03471,potential,6.17486970314085,296.30071697820625,LS,Business
C03472,potential,4.154665210701841,334.49696636487425,OM,Group
C03473,potential,5.791188132250095,120.55830537765013,LT,Leisure
C03474,potential,5.237207488307308,146.85282199594423,NR,Leisure
C03475,potential,5.40410350995476,181.84417002884982,CF,Group
C03476,potential,6.361798326555222,180.9023673585177,UG,Group
C03477,potential,3.41430626441206,309.43227465566406,CR,Business
C03478,potential,3.331708610038904,260.4438511102528,KG,Leisure
C03479,potential,6.6315624016513315,190.7972990227123,LI,Leisure
C03480,potential,5.002939624576793,213.98654644216532,UY,Leisure
C03481,potential,5.774965194793314,289.89045847847706,MD,Corporate
C03482,potential,6.891426418841371,166.6640480331261,FR,Group
C03483,potential,4.577032941982981,269.27049298777706,QA,Leisure
C03484,potential,6.975092411071726,282.2255339476875,KW,Corporate
C03485,potential,6.339878197924743,325.7252527908428,EE,Group
C03486,potential,4.836636521503646,162.9471133367211,MY,Leisure
C03487,potential,3.080944930559802,230.9982918661668,LB,Leisure
C03488,potential,5.101001859321952,343.5078062430159,JP,Corporate
C03489,potential,3.646851113320432,192.2206303889723,LK,Leisure
C03490,potential,4.442131671406591,299.62399090097824,MD,Leisure
C03491,potential,5.288399267886501,313.2533897469814,ZW,Group
C03492,potential,3.5288460912811987,278.47864602090857,RW,Leisure
C03493,potential,4.178595612250001,112.50470522554659,TR,Leisure
C03494,potential,4.421746722898126,162.8782599191002,HN,Leisure
C03495,potential,6.0779415492623485,161.1973797573562,LR,Business
C03496,potential,6.3950108022609395,102.48993530107583,MT,Corporate
C03497,potential,5.510479495930824,180.46165880033007,IT,Business
C03498,potential,3.036022657057901,158.8678542527193,MX,Business
C03499,potential,5.448664882892583,141.63639714845033,MM,Leisure
C03500,potential,5.360465689377883,174.51042458672862,CI,Business
C03501,potential,3.1490155224567844,106.5868330484794,TM,Group
C03502,potential,4.272038819257192,299.07504649191594,FR,Leisure
C03503,potential,4.811992403319856,228.22065062739344,UA,Group
C03504,potential,4.094011463318829,130.39683738338172,ST,Leisure
C03505,potential,4.307910492970957,210.62282841700934,EG,Leisure
C03506,potential,4.976502964565082,255.0697042752107,KZ,Leisure
C03507,potential,5.959185487744397,276.48415442790497,SY,Leisure
C03508,potential,5.7156120834388275,318.38990056815317,AR,Leisure
C03509,potential,4.651052290995175,291.06140521309504,ZA,Leisure
C03510,potential,3.284027120890354,323.0280039227703,PL,Business
C03511,potential,5.993585424838972,289.6985356760782,KN,Corporate
C03512,potential,3.216537633609283,249.21421519612275,GE,Leisure
C03513,potential,4.3225318194381686,122.57964007476826,OM,Leisure
C03514,potential,4.916162902698455,126.13861453775607,JP,Leisure
C03515,potential,5.951812481011753,291.81957526341205,MD,Corporate
C03516,potential,4.637882967555109,338.2681921555343,BJ,Corporate
C03517,potential,4.186006284095756,139.82075933736462,NE,Leisure
C03518,potential,4.607594831823866,243.92982633280107,GQ,Leisure
C03519,potential,5.9999479375199005,227.47248705140254,SB,Business
C03520,potential,6.433165342212424,177.44114579629678,CU,Corporate
C03521,potential,3.4714404347190806,339.5627930581258,ZW,Business
C03522,potential,3.924144551788238,111.64498552163539,KI,Group
C03523,potential,6.401194946287167,208.5177704539951,GY,Corporate
C03524,potential,5.361196287022398,257.50178386163077,ID,Group
C03525,potential,4.187200820207355,188.56643033190645,KM,Corporate
C03526,potential,6.603853984155055,344.1206940502177,DE,Corporate
C03527,potential,3.5094881441334436,305.9310715342468,VC,Leisure
C03528,potential,6.9632054237837515,218.07024108220025,NO,Leisure
C03529,potential,5.119099661027194,180.43425746456944,MT,Business
C03530,potential,6.582604921607674,300.6689531315717,BN,Business
C03531,potential,6.107073085400291,256.4616665126525,PE,Leisure
C03532,potential,4.016084596382251,314.93219587555814,US,Group
C03533,potential,5.1909596378765475,252.39213347461603,QA,Business
C03534,potential,4.895679043644767,148.4250731964255,TV,Business
C03535,potential,5.645215849147467,327.81403795857204,MZ,Leisure
